               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,              0.0361,            0.027328,           0.0031477,             0.75601,             0.84505,             0.83328,             0.45998,            0.038284,            0.025299,           0.0022823,           0.0083665,           0.0083665,           0.0083665
                  35,            0.036287,            0.026725,           0.0029225,             0.69933,             0.93007,             0.85906,             0.48127,            0.034305,            0.027193,           0.0021513,            0.008317,            0.008317,            0.008317
                  36,            0.036247,            0.027148,           0.0027791,             0.70621,             0.90522,             0.83535,             0.41214,            0.034529,            0.025388,           0.0022398,           0.0082675,           0.0082675,           0.0082675
                  37,            0.037067,            0.027063,           0.0026711,             0.77606,             0.88702,             0.87756,             0.49525,            0.033747,            0.025764,           0.0024306,            0.008218,            0.008218,            0.008218
                  38,            0.034467,            0.025998,           0.0029013,             0.73187,             0.86362,             0.85614,             0.44023,             0.03521,            0.025872,           0.0023223,           0.0081685,           0.0081685,           0.0081685
                  39,            0.034325,            0.025879,           0.0028438,             0.76298,             0.90806,             0.90944,             0.52952,            0.031976,            0.024913,            0.002185,            0.008119,            0.008119,            0.008119
                  40,             0.03293,            0.026115,           0.0027076,              0.7443,             0.91299,             0.90046,             0.45536,            0.033989,            0.024921,           0.0021127,           0.0080695,           0.0080695,           0.0080695
                  41,            0.033978,            0.026113,           0.0028804,             0.73362,             0.91093,              0.9296,             0.52269,            0.032089,            0.027021,           0.0021506,             0.00802,             0.00802,             0.00802
                  42,            0.033439,            0.025603,           0.0027587,             0.82311,             0.88161,             0.92765,             0.55614,            0.033262,            0.024245,           0.0020227,           0.0079705,           0.0079705,           0.0079705
                  43,            0.032171,            0.025007,           0.0023514,              0.8429,             0.89333,             0.92281,             0.56805,            0.029842,            0.023863,           0.0019612,            0.007921,            0.007921,            0.007921
                  44,            0.031589,            0.024583,           0.0025456,             0.79682,             0.90687,             0.90622,             0.52751,            0.034323,            0.024171,           0.0019361,           0.0078715,           0.0078715,           0.0078715
                  45,            0.033704,            0.024988,           0.0023981,              0.7004,             0.89916,             0.84909,             0.45781,            0.034544,            0.023623,           0.0021008,            0.007822,            0.007822,            0.007822
                  46,            0.036318,            0.025151,           0.0026944,             0.76654,             0.91923,             0.89583,             0.49422,            0.032865,            0.023287,           0.0022236,           0.0077725,           0.0077725,           0.0077725
                  47,            0.033216,            0.024678,           0.0027571,             0.65823,             0.92046,             0.88127,             0.54612,            0.031991,            0.022814,           0.0021232,            0.007723,            0.007723,            0.007723
                  48,            0.032859,            0.024781,           0.0029301,             0.74065,             0.93029,             0.93353,             0.52017,            0.031497,            0.023654,           0.0021829,           0.0076735,           0.0076735,           0.0076735
                  49,            0.031574,            0.023565,           0.0026712,             0.90016,             0.92012,              0.9574,             0.57518,             0.03016,            0.022849,           0.0019684,            0.007624,            0.007624,            0.007624
                  50,             0.03149,            0.023579,            0.002376,             0.86075,             0.93829,             0.93849,             0.59121,             0.02877,            0.022294,           0.0019717,           0.0075745,           0.0075745,           0.0075745
                  51,            0.031272,            0.023587,           0.0024179,             0.87849,             0.92432,             0.95895,              0.5447,            0.027808,            0.022197,           0.0021206,            0.007525,            0.007525,            0.007525
                  52,            0.032296,            0.023683,            0.002501,             0.83254,             0.94992,             0.95905,              0.6231,            0.026005,            0.021962,           0.0019763,           0.0074755,           0.0074755,           0.0074755
                  53,            0.030543,            0.023693,           0.0027583,             0.80114,             0.91778,             0.91803,             0.56814,            0.029574,            0.023735,           0.0020283,            0.007426,            0.007426,            0.007426
                  54,            0.029669,            0.023259,           0.0023206,             0.85982,             0.93306,             0.94826,             0.62141,            0.028108,            0.022824,           0.0019656,           0.0073765,           0.0073765,           0.0073765
                  55,             0.03007,            0.022895,           0.0022589,             0.84518,             0.94469,             0.96496,             0.55403,             0.02889,             0.02246,           0.0018379,            0.007327,            0.007327,            0.007327
                  56,            0.029842,            0.023079,           0.0022216,             0.79051,             0.93198,             0.91948,             0.55819,            0.028209,            0.022606,           0.0018831,           0.0072775,           0.0072775,           0.0072775
                  57,            0.029269,            0.023042,            0.002202,             0.88257,              0.9516,             0.96661,             0.59796,            0.028429,            0.021898,           0.0017848,            0.007228,            0.007228,            0.007228
                  58,              0.0309,            0.023115,           0.0021408,             0.80594,             0.96178,             0.92025,             0.53152,            0.028888,             0.02326,            0.001819,           0.0071785,           0.0071785,           0.0071785
                  59,            0.029002,            0.022622,           0.0019964,             0.84521,              0.9239,              0.9397,             0.52346,            0.029698,            0.023964,           0.0017313,            0.007129,            0.007129,            0.007129
                  60,            0.028291,            0.022748,           0.0019394,              0.8814,             0.94782,             0.95725,             0.62472,            0.025964,            0.023138,           0.0017045,           0.0070795,           0.0070795,           0.0070795
                  61,            0.029204,            0.022476,           0.0018552,             0.86125,             0.96706,             0.94799,             0.63445,            0.025113,            0.020499,           0.0017063,             0.00703,             0.00703,             0.00703
                  62,            0.029466,            0.022911,           0.0019631,             0.89299,             0.94979,             0.97019,             0.59234,            0.028524,            0.021041,           0.0017822,           0.0069805,           0.0069805,           0.0069805
                  63,            0.031714,            0.023074,           0.0021246,             0.91961,             0.96092,             0.97382,             0.56665,            0.025167,            0.020705,           0.0017174,            0.006931,            0.006931,            0.006931
                  64,            0.029483,            0.021665,           0.0020872,              0.9268,              0.9631,              0.9802,              0.6212,            0.024652,            0.020597,           0.0018574,           0.0068815,           0.0068815,           0.0068815
                  65,            0.028268,            0.022169,            0.002227,             0.92775,             0.95576,              0.9733,              0.5687,             0.02671,            0.021329,            0.001744,            0.006832,            0.006832,            0.006832
                  66,            0.028786,            0.022272,           0.0019586,               0.875,             0.94036,             0.95152,             0.56493,            0.031024,            0.022881,           0.0017506,           0.0067825,           0.0067825,           0.0067825
                  67,            0.029588,            0.021785,           0.0018113,             0.86492,             0.92112,             0.95245,               0.623,            0.028072,             0.02369,           0.0017183,            0.006733,            0.006733,            0.006733
                  68,            0.027786,            0.021995,             0.00207,             0.90703,             0.91098,             0.96484,             0.61014,            0.025331,            0.022762,           0.0016769,           0.0066835,           0.0066835,           0.0066835
                  69,            0.027965,            0.021672,           0.0018436,             0.89846,             0.96175,             0.97385,             0.67036,            0.025161,             0.02108,           0.0015652,            0.006634,            0.006634,            0.006634
                  70,            0.027017,            0.021534,           0.0018285,             0.93111,             0.93974,             0.98255,              0.6217,            0.025699,            0.021495,           0.0015403,           0.0065845,           0.0065845,           0.0065845
                  71,            0.027057,            0.021041,           0.0019507,             0.86262,             0.94534,             0.94832,              0.6513,            0.025948,             0.02262,           0.0015414,            0.006535,            0.006535,            0.006535
                  72,            0.027839,            0.021156,           0.0019218,             0.90528,             0.94133,              0.9608,             0.64941,            0.023059,            0.021116,           0.0015728,           0.0064855,           0.0064855,           0.0064855
                  73,            0.027222,            0.021005,           0.0019077,             0.93766,             0.95532,             0.98055,             0.62879,            0.022949,            0.020141,           0.0016296,            0.006436,            0.006436,            0.006436
                  74,            0.024731,            0.021345,           0.0018492,             0.88043,             0.95606,             0.94847,             0.60423,            0.025056,            0.019494,            0.001545,           0.0063865,           0.0063865,           0.0063865
                  75,            0.026464,            0.020713,           0.0016385,             0.94478,             0.96138,             0.98277,             0.65663,            0.024057,            0.019846,           0.0015261,            0.006337,            0.006337,            0.006337
                  76,            0.026388,            0.020522,           0.0017013,             0.95524,             0.96855,             0.98158,             0.64193,            0.022611,            0.019809,           0.0016526,           0.0062875,           0.0062875,           0.0062875
                  77,            0.025094,            0.020651,           0.0017211,             0.94461,             0.94364,             0.97959,             0.62214,            0.023952,            0.020595,           0.0016164,            0.006238,            0.006238,            0.006238
                  78,             0.02595,            0.020048,           0.0017212,             0.93641,             0.94939,             0.98284,             0.64127,            0.022282,            0.018664,           0.0015577,           0.0061885,           0.0061885,           0.0061885
                  79,            0.026431,            0.020209,           0.0017835,             0.93252,              0.9704,             0.97943,             0.67025,            0.021506,            0.018913,           0.0015364,            0.006139,            0.006139,            0.006139
                  80,            0.025204,             0.02031,           0.0017764,             0.93883,             0.96876,             0.97892,             0.70007,            0.022253,            0.018889,           0.0014464,           0.0060895,           0.0060895,           0.0060895
                  81,            0.025437,            0.019956,            0.001589,             0.92182,             0.95584,             0.97251,             0.69154,            0.021454,            0.019498,           0.0014299,             0.00604,             0.00604,             0.00604
                  82,            0.024573,            0.019604,           0.0016147,             0.94703,             0.95269,             0.98147,             0.69607,            0.021185,            0.019196,           0.0013932,           0.0059905,           0.0059905,           0.0059905
                  83,            0.024449,            0.019782,           0.0016973,             0.94813,             0.95641,             0.98049,             0.67928,            0.023177,            0.019104,           0.0013676,            0.005941,            0.005941,            0.005941
                  84,            0.025336,             0.01967,           0.0015224,             0.95313,             0.95544,             0.98387,             0.67793,            0.022238,            0.019574,           0.0013817,           0.0058915,           0.0058915,           0.0058915
                  85,            0.023948,            0.019997,           0.0015762,              0.9699,             0.97163,             0.98781,             0.71444,            0.020833,            0.017907,            0.001389,            0.005842,            0.005842,            0.005842
                  86,            0.024715,            0.018564,           0.0015605,             0.90585,             0.95769,             0.96921,              0.6857,            0.022195,             0.01871,           0.0013711,           0.0057925,           0.0057925,           0.0057925
                  87,            0.024432,            0.019003,            0.001487,             0.92316,             0.97925,             0.98755,             0.68129,            0.023309,            0.018727,           0.0014165,            0.005743,            0.005743,            0.005743
                  88,            0.024237,            0.019172,           0.0015648,             0.93844,             0.97467,             0.98837,             0.69736,            0.021764,            0.018522,           0.0014211,           0.0056935,           0.0056935,           0.0056935
                  89,            0.023379,            0.019322,           0.0016764,             0.94074,             0.96507,             0.98769,             0.71517,             0.02063,            0.017707,           0.0014195,            0.005644,            0.005644,            0.005644
                  90,            0.024854,            0.019219,           0.0015643,             0.94515,             0.97843,             0.98548,             0.71941,            0.019958,            0.018126,           0.0014509,           0.0055945,           0.0055945,           0.0055945
                  91,            0.023436,            0.019413,           0.0015278,             0.89587,             0.95262,             0.98039,             0.64896,             0.02393,            0.019322,           0.0014094,            0.005545,            0.005545,            0.005545
                  92,            0.025037,            0.019447,           0.0015013,             0.93056,             0.96012,             0.98286,             0.71104,            0.021297,            0.019672,            0.001377,           0.0054955,           0.0054955,           0.0054955
                  93,            0.023467,            0.019463,           0.0015851,             0.95666,             0.95866,             0.98638,             0.68947,            0.021766,            0.018477,           0.0013175,            0.005446,            0.005446,            0.005446
                  94,            0.022472,             0.01923,           0.0014638,             0.93524,             0.97085,             0.98472,             0.69825,             0.02093,              0.0191,           0.0013877,           0.0053965,           0.0053965,           0.0053965
                  95,            0.023141,            0.018993,           0.0014868,               0.956,             0.98051,             0.98795,              0.7261,            0.021115,            0.018085,           0.0013162,            0.005347,            0.005347,            0.005347
                  96,            0.022819,            0.018865,           0.0015531,             0.97753,             0.96223,             0.98958,             0.74586,              0.0202,            0.017829,           0.0012521,           0.0052975,           0.0052975,           0.0052975
                  97,            0.022583,            0.019313,           0.0014906,             0.96354,             0.97962,             0.98801,              0.7192,            0.020934,            0.017798,            0.001173,            0.005248,            0.005248,            0.005248
                  98,             0.02293,            0.019335,           0.0013876,             0.96859,             0.98032,             0.99026,             0.72624,            0.020404,            0.017509,           0.0012043,           0.0051985,           0.0051985,           0.0051985
                  99,            0.022012,            0.018209,           0.0014102,             0.96017,             0.98154,             0.99014,             0.75048,            0.018949,            0.018145,           0.0012077,            0.005149,            0.005149,            0.005149
                 100,             0.02132,            0.017941,           0.0013109,             0.96436,             0.98061,              0.9909,             0.69965,            0.019746,            0.017628,           0.0011502,           0.0050995,           0.0050995,           0.0050995
                 101,            0.022867,            0.018974,            0.001328,             0.95546,             0.97305,             0.98926,              0.7096,            0.022339,            0.018447,           0.0011541,             0.00505,             0.00505,             0.00505
                 102,            0.022805,            0.018495,           0.0012848,             0.93537,             0.98382,             0.98869,             0.71261,            0.022094,             0.01791,           0.0011611,           0.0050005,           0.0050005,           0.0050005
                 103,            0.021795,            0.017878,           0.0014628,             0.95007,             0.98453,             0.98827,             0.74229,            0.019705,             0.01731,            0.001206,            0.004951,            0.004951,            0.004951
                 104,            0.021642,            0.018028,           0.0013481,             0.97089,             0.97892,             0.99064,             0.71935,            0.019014,            0.017359,           0.0011383,           0.0049015,           0.0049015,           0.0049015
                 105,            0.022238,            0.018187,           0.0013177,             0.97043,             0.98068,             0.99107,             0.74832,            0.019314,            0.016759,           0.0011194,            0.004852,            0.004852,            0.004852
                 106,            0.021582,            0.017959,           0.0012382,             0.96549,             0.98477,             0.99055,             0.74848,            0.018425,            0.016806,            0.001118,           0.0048025,           0.0048025,           0.0048025
                 107,            0.020936,            0.017863,           0.0013392,             0.97451,             0.98133,             0.99146,             0.69425,            0.019401,            0.016769,           0.0011007,            0.004753,            0.004753,            0.004753
                 108,            0.021589,            0.017388,           0.0012133,             0.97098,             0.96838,             0.98957,             0.71454,            0.019736,            0.017417,           0.0011183,           0.0047035,           0.0047035,           0.0047035
                 109,            0.021919,            0.018155,            0.001315,             0.96174,             0.98955,              0.9904,             0.75555,            0.017806,            0.016337,            0.001096,            0.004654,            0.004654,            0.004654
                 110,            0.020383,            0.018069,           0.0012824,             0.96809,              0.9763,             0.99095,             0.71735,            0.020621,            0.017492,           0.0010888,           0.0046045,           0.0046045,           0.0046045
                 111,            0.020578,            0.017731,           0.0012398,              0.9729,             0.96608,             0.98801,             0.73117,            0.018986,            0.017419,           0.0011002,            0.004555,            0.004555,            0.004555
                 112,            0.020303,            0.017989,           0.0011902,             0.95936,             0.96316,              0.9872,             0.70141,             0.02004,            0.017557,           0.0011105,           0.0045055,           0.0045055,           0.0045055
                 113,            0.019906,            0.017553,           0.0012385,             0.94101,             0.96887,              0.9847,             0.68491,            0.022316,            0.017443,           0.0010505,            0.004456,            0.004456,            0.004456
                 114,            0.020806,            0.017243,           0.0011796,             0.97273,             0.98087,             0.99089,             0.76943,            0.018365,            0.016113,           0.0010177,           0.0044065,           0.0044065,           0.0044065
                 115,            0.020763,            0.017514,           0.0012958,             0.98046,             0.97127,             0.99077,             0.75412,            0.017623,            0.015712,           0.0010564,            0.004357,            0.004357,            0.004357
                 116,            0.020148,            0.017119,           0.0012646,             0.98126,             0.97024,              0.9905,             0.75109,            0.017461,            0.015885,           0.0010539,           0.0043075,           0.0043075,           0.0043075
                 117,            0.019463,            0.017046,           0.0011384,             0.97061,             0.97398,             0.99094,             0.77733,            0.017538,            0.015857,           0.0010465,            0.004258,            0.004258,            0.004258
                 118,            0.019179,            0.016932,           0.0011104,             0.97635,             0.98212,             0.99177,              0.7725,            0.018133,            0.016141,          0.00098337,           0.0042085,           0.0042085,           0.0042085
                 119,              0.0213,            0.017067,           0.0011403,             0.97347,             0.97194,             0.99102,             0.70444,            0.020259,             0.01706,           0.0009666,            0.004159,            0.004159,            0.004159
                 120,            0.020696,            0.017094,           0.0011547,             0.96955,              0.9879,             0.99175,              0.7698,            0.017338,            0.015893,          0.00094424,           0.0041095,           0.0041095,           0.0041095
                 121,             0.01864,            0.016457,           0.0010962,             0.96866,             0.98661,             0.99172,             0.79372,            0.016195,            0.015471,          0.00091989,             0.00406,             0.00406,             0.00406
                 122,            0.018856,            0.017326,           0.0010325,             0.97651,             0.98683,             0.99194,             0.78915,            0.016464,            0.015063,          0.00088924,           0.0040105,           0.0040105,           0.0040105
                 123,              0.0196,            0.016799,           0.0011513,              0.9702,             0.99242,             0.99231,             0.76963,            0.018299,            0.015491,          0.00090508,            0.003961,            0.003961,            0.003961
                 124,            0.019897,            0.016264,           0.0010954,             0.96358,              0.9937,              0.9923,             0.76737,            0.017602,            0.015623,          0.00090777,           0.0039115,           0.0039115,           0.0039115
                 125,            0.018708,            0.016088,           0.0013043,             0.96484,             0.99018,             0.99237,             0.77056,            0.016321,            0.015675,            0.000948,            0.003862,            0.003862,            0.003862
                 126,            0.017773,            0.016559,           0.0010437,             0.96533,             0.98453,             0.99224,             0.75044,            0.018073,            0.015986,          0.00095297,           0.0038125,           0.0038125,           0.0038125
                 127,            0.019184,            0.016489,           0.0010847,             0.96512,             0.98414,             0.99171,             0.78182,             0.01673,            0.016012,          0.00097747,            0.003763,            0.003763,            0.003763
                 128,            0.017718,             0.01592,           0.0010024,              0.9688,             0.98082,             0.99118,             0.75276,             0.01752,            0.014955,          0.00095708,           0.0037135,           0.0037135,           0.0037135
                 129,            0.018609,            0.015922,           0.0010057,             0.96947,             0.97482,             0.99126,             0.77921,            0.016507,            0.014531,          0.00090194,            0.003664,            0.003664,            0.003664
                 130,            0.018627,            0.016128,           0.0010273,             0.97328,             0.98082,             0.99181,             0.77803,            0.016459,            0.014804,          0.00089264,           0.0036145,           0.0036145,           0.0036145
                 131,            0.018294,            0.015958,           0.0010503,             0.97211,             0.98681,             0.99234,             0.73824,            0.017207,            0.014527,           0.0008847,            0.003565,            0.003565,            0.003565
                 132,             0.01805,            0.016191,           0.0011117,             0.96767,             0.99045,             0.99176,             0.76645,            0.015493,            0.014543,          0.00088449,           0.0035155,           0.0035155,           0.0035155
                 133,            0.016877,            0.015898,          0.00090619,             0.97356,              0.9873,             0.99189,               0.776,            0.016519,            0.015128,          0.00085723,            0.003466,            0.003466,            0.003466
                 134,            0.018144,            0.015708,          0.00094062,             0.98154,              0.9857,              0.9926,             0.77385,            0.017732,            0.015082,          0.00083241,           0.0034165,           0.0034165,           0.0034165
                 135,             0.01892,            0.015513,            0.001046,             0.97895,             0.98729,             0.99332,             0.78862,            0.016948,            0.015137,          0.00082723,            0.003367,            0.003367,            0.003367
                 136,            0.017639,            0.015539,          0.00095198,             0.97628,             0.98989,             0.99276,             0.77375,            0.017326,             0.01567,           0.0008248,           0.0033175,           0.0033175,           0.0033175
                 137,            0.018154,            0.015953,           0.0009672,             0.97747,             0.98572,             0.99282,             0.71358,            0.017788,            0.015951,          0.00082351,            0.003268,            0.003268,            0.003268
                 138,            0.018911,            0.016138,           0.0010468,             0.97928,             0.98785,             0.99338,             0.77943,            0.015939,            0.014926,          0.00082594,           0.0032185,           0.0032185,           0.0032185
                 139,             0.01804,            0.015564,           0.0010307,             0.98201,             0.99019,             0.99341,              0.7703,            0.016132,            0.014813,          0.00083646,            0.003169,            0.003169,            0.003169
                 140,            0.017359,            0.015928,           0.0010396,             0.98449,             0.98525,             0.99335,             0.79388,             0.01468,            0.014041,          0.00082952,           0.0031195,           0.0031195,           0.0031195
                 141,             0.01666,            0.015068,           0.0009442,             0.97908,             0.98426,              0.9929,             0.78019,            0.015032,            0.014363,          0.00081836,             0.00307,             0.00307,             0.00307
                 142,            0.017217,            0.015392,           0.0010233,             0.98143,             0.98563,             0.99282,             0.77181,            0.016025,            0.014821,          0.00080484,           0.0030205,           0.0030205,           0.0030205
                 143,            0.017299,            0.015527,           0.0009351,             0.97982,             0.98247,             0.99243,             0.77202,            0.015997,            0.014663,          0.00079172,            0.002971,            0.002971,            0.002971
                 144,            0.016398,            0.015739,          0.00090541,             0.97982,             0.98441,             0.99304,             0.79725,            0.014697,            0.014164,          0.00076375,           0.0029215,           0.0029215,           0.0029215
                 145,            0.016328,            0.015458,          0.00094771,             0.97999,              0.9899,             0.99363,             0.80145,            0.014431,            0.013892,          0.00073847,            0.002872,            0.002872,            0.002872
                 146,            0.015414,            0.014681,          0.00084007,             0.97514,             0.99119,             0.99376,              0.8082,            0.014477,            0.013653,          0.00071813,           0.0028225,           0.0028225,           0.0028225
                 147,            0.016334,            0.015181,          0.00083396,             0.97708,              0.9934,             0.99361,             0.80198,            0.014394,            0.013728,          0.00070077,            0.002773,            0.002773,            0.002773
                 148,            0.016381,            0.014854,          0.00085909,             0.97573,             0.99529,             0.99382,             0.80882,             0.01451,             0.01376,          0.00068309,           0.0027235,           0.0027235,           0.0027235
                 149,            0.016059,             0.01438,          0.00080719,             0.97881,             0.98968,             0.99407,             0.80153,             0.01463,            0.013749,          0.00067649,            0.002674,            0.002674,            0.002674
                 150,            0.015861,            0.015123,          0.00078916,             0.97692,             0.99184,             0.99385,             0.80777,            0.014237,            0.013694,          0.00067075,           0.0026245,           0.0026245,           0.0026245
                 151,            0.015712,            0.014876,          0.00087544,             0.96919,             0.99129,             0.99386,             0.80456,            0.014263,            0.013757,          0.00067132,            0.002575,            0.002575,            0.002575
                 152,            0.015392,            0.014613,          0.00083391,             0.97475,             0.99538,             0.99289,             0.80472,            0.014172,            0.013892,           0.0006372,           0.0025255,           0.0025255,           0.0025255
                 153,            0.015584,            0.014931,          0.00079226,             0.97627,             0.99651,             0.99308,             0.81497,             0.01415,            0.013449,          0.00061666,            0.002476,            0.002476,            0.002476
                 154,             0.01518,            0.014519,          0.00084692,             0.96869,             0.99726,             0.99356,             0.81339,            0.014107,             0.01392,          0.00061265,           0.0024265,           0.0024265,           0.0024265
                 155,            0.014811,            0.013822,          0.00079103,             0.97344,             0.99705,             0.99385,             0.80156,            0.014804,             0.01425,          0.00060149,            0.002377,            0.002377,            0.002377
                 156,            0.014562,            0.014095,          0.00071715,             0.97804,             0.99389,             0.99427,             0.80987,             0.01412,            0.014088,          0.00058329,           0.0023275,           0.0023275,           0.0023275
                 157,            0.014869,            0.014238,           0.0006934,             0.98276,             0.98617,             0.99441,             0.81196,            0.014483,              0.0144,          0.00057315,            0.002278,            0.002278,            0.002278
                 158,            0.014638,            0.014274,          0.00066695,             0.97892,             0.98345,             0.99438,             0.82283,            0.014652,              0.0145,          0.00056745,           0.0022285,           0.0022285,           0.0022285
                 159,            0.015277,            0.014403,          0.00067349,             0.97429,             0.98661,              0.9945,             0.81522,            0.014865,             0.01448,          0.00057369,            0.002179,            0.002179,            0.002179
                 160,            0.014759,             0.01452,          0.00073523,              0.9785,             0.98531,             0.99462,              0.8173,            0.013941,            0.014268,          0.00058213,           0.0021295,           0.0021295,           0.0021295
