               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.046901,             0.03608,           0.0047754,             0.65178,             0.71268,             0.60356,             0.24804,            0.047164,            0.024125,           0.0029515,           0.0091585,           0.0091585,           0.0091585
                  19,             0.04404,            0.036046,           0.0043178,             0.76232,             0.51435,              0.6171,             0.26218,            0.044899,            0.024353,           0.0027501,            0.009109,            0.009109,            0.009109
                  20,            0.043822,            0.036183,           0.0042152,             0.75179,             0.51972,             0.58331,             0.22868,            0.050432,            0.025527,           0.0035677,           0.0090595,           0.0090595,           0.0090595
                  21,            0.042691,            0.035328,           0.0039505,             0.67678,             0.72674,             0.65169,             0.31592,            0.035954,            0.024842,            0.002974,             0.00901,             0.00901,             0.00901
                  22,            0.041852,            0.032111,           0.0041781,             0.74651,             0.76036,             0.71338,             0.34623,             0.03981,            0.022717,            0.002802,           0.0089605,           0.0089605,           0.0089605
                  23,            0.039608,            0.032704,           0.0038231,             0.68919,             0.76646,             0.66355,             0.36186,             0.03797,            0.023251,           0.0026567,            0.008911,            0.008911,            0.008911
                  24,              0.0392,            0.032996,           0.0035051,             0.73523,             0.74846,             0.69168,             0.36273,            0.034548,            0.023721,           0.0027347,           0.0088615,           0.0088615,           0.0088615
                  25,            0.038628,            0.033326,           0.0034412,              0.7006,             0.75065,             0.71358,             0.37067,            0.034898,            0.022467,           0.0026337,            0.008812,            0.008812,            0.008812
                  26,            0.038652,            0.033343,           0.0037518,             0.74331,              0.7577,               0.732,             0.39717,            0.035452,             0.02198,           0.0024754,           0.0087625,           0.0087625,           0.0087625
                  27,            0.037446,             0.03386,           0.0035319,             0.72181,             0.78472,             0.73365,             0.38739,            0.036303,            0.022575,           0.0023249,            0.008713,            0.008713,            0.008713
                  28,            0.038141,            0.032974,           0.0037258,             0.75778,             0.75568,             0.72741,              0.3932,            0.035525,            0.021906,           0.0022636,           0.0086635,           0.0086635,           0.0086635
                  29,            0.036346,            0.032291,           0.0033342,             0.82841,             0.75214,             0.77071,             0.42834,            0.033106,            0.021499,           0.0021965,            0.008614,            0.008614,            0.008614
                  30,            0.037149,            0.030227,           0.0028889,              0.8408,             0.78142,             0.77635,             0.44863,            0.030275,            0.021023,           0.0023592,           0.0085645,           0.0085645,           0.0085645
                  31,            0.035304,            0.034775,           0.0030674,             0.77072,             0.76104,             0.73835,             0.36181,            0.033255,            0.020755,             0.00245,            0.008515,            0.008515,            0.008515
                  32,            0.036313,             0.03361,           0.0033377,              0.7941,             0.75189,             0.73112,             0.40865,            0.033933,             0.02102,           0.0023207,           0.0084655,           0.0084655,           0.0084655
                  33,            0.035495,            0.033474,           0.0032819,             0.88241,             0.75007,              0.7744,             0.43044,            0.028337,            0.020725,            0.002366,            0.008416,            0.008416,            0.008416
                  34,            0.035295,            0.031861,           0.0028644,              0.8144,             0.78284,             0.79091,              0.4552,            0.032046,            0.019553,           0.0021162,           0.0083665,           0.0083665,           0.0083665
                  35,            0.034432,            0.033354,            0.002778,             0.85772,             0.79117,             0.79794,             0.42251,            0.031092,            0.020487,           0.0020848,            0.008317,            0.008317,            0.008317
                  36,            0.034064,            0.030396,           0.0028383,             0.78965,             0.76791,             0.77741,              0.4292,              0.0344,            0.021598,            0.002195,           0.0082675,           0.0082675,           0.0082675
                  37,            0.033883,            0.032698,           0.0030855,              0.8368,             0.76475,             0.77262,             0.45204,            0.028172,            0.019942,           0.0022245,            0.008218,            0.008218,            0.008218
                  38,            0.033625,            0.030632,           0.0027601,             0.85545,             0.77875,             0.80375,             0.47522,            0.027923,            0.019106,           0.0021267,           0.0081685,           0.0081685,           0.0081685
                  39,            0.033386,              0.0297,           0.0027901,             0.82338,             0.77112,             0.77731,              0.4248,            0.030565,            0.019525,            0.002054,            0.008119,            0.008119,            0.008119
                  40,            0.032951,            0.029023,           0.0027413,             0.81398,             0.77965,             0.76797,             0.48964,            0.029768,            0.018916,           0.0020292,           0.0080695,           0.0080695,           0.0080695
                  41,            0.031285,            0.029393,           0.0027288,              0.8881,             0.77794,             0.80413,             0.49222,            0.027756,            0.018384,           0.0019619,             0.00802,             0.00802,             0.00802
                  42,            0.031893,            0.027972,           0.0023971,             0.86812,             0.77217,             0.79107,              0.4559,            0.028299,            0.018108,           0.0018967,           0.0079705,           0.0079705,           0.0079705
                  43,            0.031515,            0.029461,           0.0023779,             0.88923,             0.76742,             0.78909,             0.44769,              0.0258,            0.018655,           0.0019486,            0.007921,            0.007921,            0.007921
                  44,            0.031079,            0.029365,           0.0028604,             0.86154,             0.78267,             0.79752,             0.49364,            0.026563,            0.018051,           0.0019622,           0.0078715,           0.0078715,           0.0078715
                  45,            0.031098,            0.029489,           0.0024229,             0.86824,             0.78521,              0.8067,             0.50927,            0.024067,            0.018365,           0.0020467,            0.007822,            0.007822,            0.007822
                  46,            0.031176,            0.031511,            0.002873,             0.89751,             0.77962,             0.80971,             0.50139,            0.024813,            0.017786,           0.0018731,           0.0077725,           0.0077725,           0.0077725
                  47,            0.029373,            0.030178,            0.002389,             0.86134,             0.77223,             0.79893,             0.44572,            0.026155,            0.018266,           0.0017519,            0.007723,            0.007723,            0.007723
                  48,            0.030408,            0.027651,           0.0024522,             0.86098,             0.78532,              0.8042,             0.48549,            0.026262,            0.017666,           0.0018182,           0.0076735,           0.0076735,           0.0076735
                  49,            0.030373,            0.028896,           0.0022989,             0.92413,             0.79761,             0.81219,             0.51484,            0.024209,            0.017945,           0.0018017,            0.007624,            0.007624,            0.007624
                  50,            0.030554,            0.030727,           0.0027403,             0.91333,             0.78522,             0.81273,             0.52442,            0.023279,             0.01772,           0.0017171,           0.0075745,           0.0075745,           0.0075745
                  51,            0.029004,            0.027938,           0.0023382,             0.89388,             0.76201,             0.80077,             0.50909,             0.02442,            0.018699,           0.0017759,            0.007525,            0.007525,            0.007525
                  52,            0.029447,            0.027969,            0.002584,             0.93885,             0.80224,             0.81656,              0.5322,            0.023677,            0.016783,            0.001782,           0.0074755,           0.0074755,           0.0074755
                  53,            0.028326,            0.027597,           0.0022488,             0.92088,             0.80125,             0.81169,             0.51188,            0.023946,            0.016811,           0.0017702,            0.007426,            0.007426,            0.007426
                  54,            0.029365,            0.026169,           0.0023579,             0.91515,              0.7861,             0.81081,             0.52521,            0.023097,            0.017796,           0.0017614,           0.0073765,           0.0073765,           0.0073765
                  55,            0.027949,            0.028736,           0.0026619,             0.93665,             0.79692,             0.81067,             0.51399,            0.023929,            0.017192,           0.0017789,            0.007327,            0.007327,            0.007327
                  56,            0.028725,            0.027202,           0.0023172,             0.89014,             0.78141,             0.78831,             0.50222,            0.024423,            0.017763,           0.0017548,           0.0072775,           0.0072775,           0.0072775
                  57,            0.028455,            0.028199,           0.0021997,               0.912,             0.79132,             0.80465,             0.54032,            0.022738,            0.016398,           0.0016827,            0.007228,            0.007228,            0.007228
                  58,            0.027753,            0.025649,           0.0022016,             0.93243,             0.80425,             0.81493,              0.5582,            0.025755,            0.017107,           0.0015958,           0.0071785,           0.0071785,           0.0071785
                  59,            0.028177,            0.026223,           0.0022277,             0.90576,             0.79106,             0.81255,             0.51639,            0.024317,            0.016443,           0.0015775,            0.007129,            0.007129,            0.007129
                  60,            0.029379,            0.026643,           0.0023023,             0.90267,             0.77443,             0.81116,             0.55659,            0.022303,            0.016542,           0.0015583,           0.0070795,           0.0070795,           0.0070795
                  61,            0.028589,             0.02607,           0.0021106,             0.91818,             0.79984,             0.81379,             0.56527,            0.023122,            0.016455,           0.0015749,             0.00703,             0.00703,             0.00703
                  62,            0.027388,            0.025503,            0.002072,             0.92714,             0.79112,             0.81408,             0.53798,            0.025068,            0.017064,           0.0016599,           0.0069805,           0.0069805,           0.0069805
                  63,            0.028124,            0.026539,           0.0020667,             0.91164,             0.80345,             0.81687,             0.56383,            0.023284,            0.015927,           0.0016506,            0.006931,            0.006931,            0.006931
                  64,            0.026565,            0.026211,           0.0020986,             0.90137,             0.81005,             0.81868,             0.54859,            0.022533,            0.016412,           0.0015838,           0.0068815,           0.0068815,           0.0068815
                  65,            0.027696,            0.026026,            0.001839,             0.95516,             0.80808,             0.82147,             0.56638,            0.022842,            0.015753,           0.0014935,            0.006832,            0.006832,            0.006832
                  66,            0.027101,            0.026328,           0.0018214,             0.93203,             0.79971,             0.81802,             0.52677,            0.021833,             0.01556,           0.0014953,           0.0067825,           0.0067825,           0.0067825
                  67,            0.025737,            0.025022,            0.001604,             0.92141,             0.79769,             0.81692,             0.56906,            0.021061,            0.015524,           0.0014224,            0.006733,            0.006733,            0.006733
                  68,            0.026822,            0.025648,            0.001828,             0.92967,             0.79507,             0.81737,             0.57294,            0.023322,            0.015531,           0.0014464,           0.0066835,           0.0066835,           0.0066835
                  69,            0.026969,            0.026817,           0.0017773,              0.9312,             0.79249,             0.81749,             0.57212,            0.023705,            0.015386,           0.0015185,            0.006634,            0.006634,            0.006634
                  70,            0.027067,            0.027122,           0.0018313,             0.93219,              0.7892,             0.81582,             0.48932,            0.028202,            0.015813,           0.0016205,           0.0065845,           0.0065845,           0.0065845
                  71,            0.027277,            0.025083,           0.0021125,             0.91788,             0.78267,             0.82146,             0.57212,            0.020163,            0.014926,           0.0015594,            0.006535,            0.006535,            0.006535
                  72,            0.026216,            0.025781,           0.0017438,              0.9227,             0.78946,             0.87442,             0.59709,            0.020439,            0.015031,           0.0015252,           0.0064855,           0.0064855,           0.0064855
                  73,            0.025606,             0.02364,           0.0022618,             0.94598,             0.81559,             0.84264,              0.5929,            0.020477,            0.015067,           0.0014323,            0.006436,            0.006436,            0.006436
                  74,             0.02635,            0.024204,           0.0016456,             0.91585,              0.8138,             0.82563,             0.56504,            0.021502,            0.015362,           0.0014733,           0.0063865,           0.0063865,           0.0063865
                  75,            0.026292,            0.023104,           0.0016119,             0.95659,             0.80779,             0.82289,             0.56498,            0.020635,            0.014916,           0.0014264,            0.006337,            0.006337,            0.006337
                  76,            0.025165,            0.023723,           0.0015986,             0.95197,             0.81393,             0.82158,             0.57694,            0.019671,            0.015151,           0.0014268,           0.0062875,           0.0062875,           0.0062875
                  77,            0.024331,            0.024232,           0.0017732,             0.96513,             0.81523,             0.82376,             0.58243,            0.020059,            0.015484,           0.0014137,            0.006238,            0.006238,            0.006238
                  78,            0.024394,            0.026705,           0.0017056,             0.95735,              0.8125,             0.82381,             0.57418,            0.024244,            0.015773,           0.0013973,           0.0061885,           0.0061885,           0.0061885
                  79,            0.024575,             0.02396,           0.0017527,             0.96292,             0.81627,             0.82448,             0.60957,            0.019589,            0.014428,           0.0013588,            0.006139,            0.006139,            0.006139
                  80,            0.025118,            0.024345,           0.0016155,             0.95927,             0.81963,             0.82385,             0.60442,            0.021599,            0.014659,           0.0013672,           0.0060895,           0.0060895,           0.0060895
                  81,            0.023863,            0.025937,           0.0016015,             0.94971,             0.80785,             0.82205,             0.57005,            0.019246,            0.014867,           0.0013769,             0.00604,             0.00604,             0.00604
                  82,             0.02418,            0.024141,            0.001481,             0.95283,             0.80419,             0.82076,             0.57983,            0.019519,            0.014709,            0.001353,           0.0059905,           0.0059905,           0.0059905
                  83,            0.023525,            0.024336,           0.0016936,             0.95213,             0.82025,             0.82509,             0.59125,            0.018738,            0.014147,           0.0012468,            0.005941,            0.005941,            0.005941
                  84,            0.023941,            0.024554,           0.0017237,             0.95305,             0.80665,             0.82502,             0.59683,            0.019482,             0.01454,           0.0012709,           0.0058915,           0.0058915,           0.0058915
                  85,            0.024623,            0.023796,           0.0015322,             0.94848,             0.80112,             0.83213,             0.59999,            0.017756,            0.014209,           0.0012619,            0.005842,            0.005842,            0.005842
                  86,            0.024548,            0.024506,           0.0017018,              0.9456,              0.8145,             0.98585,             0.71883,            0.018145,            0.014563,           0.0013058,           0.0057925,           0.0057925,           0.0057925
                  87,            0.024393,            0.022652,           0.0016322,             0.96015,             0.80997,              0.9041,             0.67328,            0.018079,            0.013654,           0.0012955,            0.005743,            0.005743,            0.005743
                  88,            0.023824,            0.023328,           0.0016315,             0.96305,             0.81265,             0.98862,             0.71939,            0.018182,            0.013568,           0.0012418,           0.0056935,           0.0056935,           0.0056935
                  89,            0.023536,            0.022592,           0.0016928,             0.95829,             0.82344,             0.98774,             0.74371,             0.01758,            0.013239,           0.0011711,            0.005644,            0.005644,            0.005644
                  90,            0.023088,            0.024041,           0.0014507,             0.94319,             0.80448,             0.98363,             0.70049,            0.019631,            0.013533,           0.0011463,           0.0055945,           0.0055945,           0.0055945
                  91,            0.023752,            0.023678,           0.0016035,              0.9533,             0.80305,             0.98602,             0.72068,            0.018556,            0.013577,           0.0011698,            0.005545,            0.005545,            0.005545
                  92,            0.023701,             0.02381,           0.0015684,             0.95061,             0.80336,             0.98448,             0.73907,            0.017392,            0.013572,           0.0011867,           0.0054955,           0.0054955,           0.0054955
                  93,            0.022048,            0.022996,           0.0015158,             0.96728,              0.8092,             0.98936,              0.7536,            0.017388,            0.013347,           0.0011569,            0.005446,            0.005446,            0.005446
                  94,             0.02299,            0.022284,            0.001481,             0.97343,             0.80456,             0.99097,             0.79461,            0.018101,            0.013537,           0.0011514,           0.0053965,           0.0053965,           0.0053965
                  95,            0.022696,            0.021707,           0.0013986,             0.94545,             0.80815,             0.98969,             0.76297,            0.017009,            0.013083,           0.0011195,            0.005347,            0.005347,            0.005347
                  96,            0.022263,            0.022737,           0.0013545,             0.96867,             0.80377,             0.99015,             0.75984,            0.018691,            0.013349,           0.0011469,           0.0052975,           0.0052975,           0.0052975
                  97,             0.02236,            0.023014,           0.0014027,             0.96212,             0.80096,             0.98957,             0.77873,            0.017391,             0.01326,           0.0010968,            0.005248,            0.005248,            0.005248
                  98,            0.022717,            0.022333,           0.0014321,             0.97134,             0.81415,               0.991,             0.76066,            0.018188,            0.013172,           0.0010844,           0.0051985,           0.0051985,           0.0051985
                  99,             0.02144,            0.020493,           0.0013697,             0.96683,             0.79605,             0.98764,             0.74655,            0.017599,            0.013575,           0.0010802,            0.005149,            0.005149,            0.005149
                 100,            0.021399,            0.021325,           0.0013842,             0.95785,             0.80323,             0.98835,              0.7531,            0.016825,            0.013016,           0.0010616,           0.0050995,           0.0050995,           0.0050995
                 101,            0.020955,             0.02341,           0.0014488,             0.97978,             0.81382,             0.99139,             0.77058,            0.017673,            0.013375,           0.0010404,             0.00505,             0.00505,             0.00505
                 102,            0.022306,            0.023305,           0.0013655,             0.97653,             0.81775,             0.90931,             0.68808,            0.018356,            0.013259,           0.0010341,           0.0050005,           0.0050005,           0.0050005
                 103,            0.022526,            0.020767,           0.0013612,             0.97155,             0.82386,             0.83221,             0.63516,            0.016576,            0.013052,           0.0010295,            0.004951,            0.004951,            0.004951
                 104,             0.02212,            0.023072,           0.0014778,             0.97584,               0.819,             0.99205,             0.78483,            0.015939,            0.012953,           0.0010301,           0.0049015,           0.0049015,           0.0049015
                 105,            0.020853,            0.021671,           0.0013036,             0.97784,             0.81639,             0.99233,             0.77202,            0.017228,             0.01282,          0.00099907,            0.004852,            0.004852,            0.004852
                 106,            0.021504,            0.024146,           0.0013136,             0.97334,             0.81901,             0.99203,             0.75183,            0.017147,            0.012653,          0.00099026,           0.0048025,           0.0048025,           0.0048025
                 107,            0.020613,            0.022605,            0.001461,             0.96787,             0.81894,             0.99221,             0.74973,            0.016062,            0.012366,          0.00098242,            0.004753,            0.004753,            0.004753
                 108,            0.020712,            0.022382,           0.0011926,             0.97084,             0.82494,             0.99248,             0.73404,            0.017762,            0.012464,          0.00098742,           0.0047035,           0.0047035,           0.0047035
                 109,            0.020931,            0.022346,           0.0012184,             0.96832,             0.82307,             0.99287,             0.77261,            0.015454,            0.012292,          0.00094738,            0.004654,            0.004654,            0.004654
                 110,            0.020804,            0.022177,           0.0012911,             0.96209,             0.82527,              0.9935,             0.75067,            0.015895,            0.012216,          0.00094457,           0.0046045,           0.0046045,           0.0046045
                 111,            0.020857,            0.023921,           0.0014013,             0.96972,             0.81655,             0.99335,              0.7546,            0.015214,            0.011993,          0.00091335,            0.004555,            0.004555,            0.004555
                 112,             0.02072,            0.021995,           0.0012748,             0.97521,             0.81907,             0.99364,             0.76562,            0.016695,            0.012306,          0.00092573,           0.0045055,           0.0045055,           0.0045055
                 113,            0.019911,            0.021404,           0.0011261,             0.97475,             0.82294,             0.99333,             0.79351,            0.014829,            0.012027,          0.00093225,            0.004456,            0.004456,            0.004456
                 114,            0.020342,            0.021427,           0.0012352,             0.97504,             0.81535,             0.99274,             0.79827,            0.017216,            0.012286,          0.00093588,           0.0044065,           0.0044065,           0.0044065
                 115,            0.019849,            0.021242,           0.0012958,             0.95787,             0.81937,              0.9919,             0.80677,            0.014969,            0.011728,          0.00093069,            0.004357,            0.004357,            0.004357
                 116,            0.020147,            0.022585,           0.0013729,             0.96236,             0.81055,             0.99241,             0.78754,            0.016562,            0.012429,          0.00091202,           0.0043075,           0.0043075,           0.0043075
                 117,            0.019291,            0.021037,           0.0012173,             0.97064,             0.80935,             0.99351,             0.81164,            0.014473,            0.011655,          0.00091649,            0.004258,            0.004258,            0.004258
                 118,            0.020177,             0.02158,           0.0012195,             0.96946,             0.81613,             0.99372,             0.80997,            0.015758,            0.011993,          0.00091716,           0.0042085,           0.0042085,           0.0042085
                 119,            0.019202,            0.021016,           0.0013844,                0.98,             0.82254,              0.9936,             0.80131,            0.014517,            0.011769,           0.0008727,            0.004159,            0.004159,            0.004159
                 120,            0.019651,            0.021155,           0.0015565,             0.96323,             0.81529,             0.99362,             0.80496,            0.014899,            0.011871,          0.00085267,           0.0041095,           0.0041095,           0.0041095
                 121,            0.019538,            0.019835,          0.00096597,             0.97369,             0.82352,              0.9938,             0.80973,            0.014667,             0.01165,          0.00082017,             0.00406,             0.00406,             0.00406
                 122,            0.019429,            0.020797,           0.0010713,             0.98169,             0.82651,             0.99377,             0.78996,            0.014243,            0.011664,          0.00081545,           0.0040105,           0.0040105,           0.0040105
                 123,             0.01896,            0.021342,            0.001389,             0.91521,             0.83333,             0.99322,             0.78775,            0.014609,            0.011871,          0.00080904,            0.003961,            0.003961,            0.003961
                 124,              0.0196,             0.01992,           0.0014296,             0.97684,             0.81995,             0.99246,             0.79817,             0.01446,            0.011777,          0.00082386,           0.0039115,           0.0039115,           0.0039115
                 125,             0.01837,            0.020338,           0.0012753,             0.97116,             0.82307,             0.99232,             0.78464,            0.013657,            0.011579,          0.00081951,            0.003862,            0.003862,            0.003862
                 126,            0.018941,            0.021962,            0.001137,             0.97701,             0.82009,             0.99272,             0.80354,            0.014565,            0.011514,          0.00082609,           0.0038125,           0.0038125,           0.0038125
                 127,            0.018218,            0.020353,          0.00098607,             0.97978,             0.81995,             0.99066,             0.78853,            0.013926,            0.011372,          0.00081878,            0.003763,            0.003763,            0.003763
                 128,            0.018709,            0.020425,           0.0011383,             0.98212,             0.81912,              0.9921,             0.79433,            0.013568,             0.01132,          0.00081164,           0.0037135,           0.0037135,           0.0037135
                 129,            0.018217,            0.021416,             0.00114,             0.89751,             0.83333,             0.99389,             0.82588,            0.013746,            0.011156,          0.00078464,            0.003664,            0.003664,            0.003664
                 130,            0.018883,            0.021327,           0.0013092,             0.89427,             0.83333,             0.99418,             0.81746,            0.013215,            0.011221,          0.00079245,           0.0036145,           0.0036145,           0.0036145
                 131,            0.018072,            0.020278,           0.0010801,             0.91831,             0.83333,             0.99378,             0.81752,            0.013307,            0.011262,          0.00078794,            0.003565,            0.003565,            0.003565
                 132,            0.017409,            0.019164,          0.00089893,              0.9125,              0.9988,              0.9941,              0.8055,             0.01488,            0.012041,          0.00077027,           0.0035155,           0.0035155,           0.0035155
                 133,            0.017771,            0.020307,           0.0011118,              0.9175,                   1,             0.99401,             0.80348,            0.013017,            0.011057,          0.00074597,            0.003466,            0.003466,            0.003466
                 134,            0.018324,             0.01995,           0.0010899,             0.91004,                   1,             0.99458,             0.79404,            0.013772,            0.011241,          0.00073956,           0.0034165,           0.0034165,           0.0034165
                 135,            0.017992,            0.020886,          0.00095367,             0.89402,                   1,             0.99398,             0.81017,            0.013423,            0.011053,          0.00074666,            0.003367,            0.003367,            0.003367
                 136,            0.018165,            0.021089,           0.0010112,             0.90612,                   1,             0.99407,             0.83162,            0.013097,            0.010941,          0.00074731,           0.0033175,           0.0033175,           0.0033175
                 137,            0.017723,            0.019196,          0.00091043,             0.89367,                   1,              0.9943,             0.82467,            0.012615,            0.010872,           0.0007399,            0.003268,            0.003268,            0.003268
                 138,            0.017855,            0.019368,             0.00127,             0.88854,                   1,             0.99443,             0.84501,             0.01291,            0.010896,          0.00073544,           0.0032185,           0.0032185,           0.0032185
                 139,            0.016608,            0.018754,           0.0010615,              0.8736,             0.99924,             0.99434,             0.81808,            0.015308,            0.011524,          0.00074764,            0.003169,            0.003169,            0.003169
                 140,            0.017692,            0.019863,           0.0011204,             0.88291,             0.99929,             0.99464,             0.82335,            0.013349,            0.011236,          0.00075359,           0.0031195,           0.0031195,           0.0031195
                 141,            0.016852,            0.020554,           0.0010482,             0.88543,                   1,             0.99446,             0.83737,            0.013146,            0.011039,          0.00073272,             0.00307,             0.00307,             0.00307
                 142,             0.01699,            0.020961,          0.00096653,             0.89395,              0.9988,             0.99353,             0.83536,            0.012907,            0.010857,          0.00070991,           0.0030205,           0.0030205,           0.0030205
                 143,            0.016829,             0.01981,           0.0010162,             0.90873,             0.99929,             0.99361,             0.82787,            0.012228,            0.010538,          0.00067554,            0.002971,            0.002971,            0.002971
                 144,            0.016916,            0.018607,           0.0008845,             0.91738,             0.99775,             0.99369,             0.84212,            0.012373,            0.010546,          0.00065226,           0.0029215,           0.0029215,           0.0029215
                 145,            0.016701,            0.019737,           0.0009313,             0.91879,              0.9976,             0.99379,             0.83722,            0.012145,            0.010522,          0.00064659,            0.002872,            0.002872,            0.002872
                 146,            0.017355,            0.019507,           0.0011668,             0.92056,             0.99668,             0.99338,              0.8303,            0.013081,            0.010656,          0.00063917,           0.0028225,           0.0028225,           0.0028225
                 147,            0.016788,            0.020036,          0.00088126,             0.92034,             0.99635,             0.99356,             0.83044,            0.012213,            0.010351,          0.00064147,            0.002773,            0.002773,            0.002773
                 148,            0.016354,            0.018582,          0.00082808,             0.92645,             0.99784,             0.99403,             0.84686,            0.012613,            0.010258,          0.00063449,           0.0027235,           0.0027235,           0.0027235
                 149,            0.016687,             0.01886,           0.0011897,             0.92753,                   1,             0.99407,             0.84615,            0.011793,            0.010169,          0.00062376,            0.002674,            0.002674,            0.002674
                 150,            0.015861,            0.018984,           0.0007568,             0.93652,                   1,             0.99439,             0.84221,            0.012181,            0.010294,          0.00062217,           0.0026245,           0.0026245,           0.0026245
                 151,            0.015946,            0.019502,          0.00082609,             0.93947,              0.9976,             0.99395,              0.8369,            0.011958,            0.010356,          0.00062303,            0.002575,            0.002575,            0.002575
                 152,            0.016062,            0.018959,           0.0012124,             0.93534,                   1,             0.99416,             0.84106,            0.011501,            0.010098,          0.00060436,           0.0025255,           0.0025255,           0.0025255
                 153,            0.015717,            0.019689,          0.00095335,             0.93793,              0.9988,             0.99415,             0.84631,             0.01181,            0.010094,          0.00059137,            0.002476,            0.002476,            0.002476
                 154,            0.016306,            0.018435,          0.00085136,             0.95186,              0.9976,             0.99383,             0.84588,            0.012172,            0.010146,          0.00057612,           0.0024265,           0.0024265,           0.0024265
                 155,            0.016429,            0.019008,          0.00092137,             0.96002,              0.9955,             0.99368,             0.83982,            0.011918,           0.0099928,          0.00056951,            0.002377,            0.002377,            0.002377
                 156,            0.015821,            0.018597,          0.00075069,             0.96538,             0.99376,              0.9943,             0.85389,            0.012549,              0.0103,           0.0005604,           0.0023275,           0.0023275,           0.0023275
                 157,            0.015661,            0.019191,          0.00085128,             0.96237,             0.99396,             0.99429,             0.84528,             0.01123,           0.0098417,          0.00054924,            0.002278,            0.002278,            0.002278
                 158,            0.016379,            0.020235,           0.0008156,             0.96676,             0.99549,             0.99454,             0.84307,            0.011714,            0.010036,          0.00054036,           0.0022285,           0.0022285,           0.0022285
                 159,            0.015243,            0.018741,          0.00073008,             0.96998,              0.9988,             0.99477,             0.83193,            0.011186,           0.0098009,          0.00052898,            0.002179,            0.002179,            0.002179
                 160,            0.015077,            0.018524,          0.00092115,             0.97097,              0.9988,             0.99484,              0.8398,            0.011399,           0.0097889,          0.00051863,           0.0021295,           0.0021295,           0.0021295
