               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.015604,            0.018148,          0.00093737,             0.98014,             0.99521,             0.99489,             0.84237,            0.012017,            0.011258,          0.00056888,            0.002377,            0.002377,            0.002377
                 156,            0.015737,            0.018773,          0.00093663,             0.98297,             0.99478,             0.99494,             0.84447,            0.011879,             0.01158,          0.00056321,           0.0023275,           0.0023275,           0.0023275
                 157,            0.016901,            0.018131,           0.0010403,             0.98473,             0.99489,             0.99491,             0.84472,            0.011794,            0.011228,           0.0005596,            0.002278,            0.002278,            0.002278
                 158,            0.016634,            0.018138,          0.00077148,             0.98467,             0.99159,             0.99483,             0.84384,            0.011856,            0.011149,          0.00054599,           0.0022285,           0.0022285,           0.0022285
                 159,            0.015696,            0.018094,          0.00077843,             0.98574,             0.99797,             0.99495,             0.83843,            0.011909,            0.011276,           0.0005366,            0.002179,            0.002179,            0.002179
                 160,            0.015974,            0.018773,          0.00084037,               0.985,             0.99692,             0.99496,             0.85019,            0.011382,            0.011021,          0.00052943,           0.0021295,           0.0021295,           0.0021295
                 161,            0.015156,            0.019295,          0.00083199,             0.98168,              0.9973,             0.99499,             0.84628,            0.011661,            0.010943,          0.00053465,             0.00208,             0.00208,             0.00208
                 162,            0.015022,             0.01895,          0.00075036,             0.98248,             0.99314,              0.9949,             0.84425,            0.011504,            0.010786,          0.00052795,           0.0020305,           0.0020305,           0.0020305
                 163,            0.015544,            0.017987,          0.00078005,             0.98075,             0.99627,              0.9949,             0.83942,            0.011584,            0.010858,          0.00052384,            0.001981,            0.001981,            0.001981
                 164,            0.015626,            0.018918,          0.00077872,             0.98329,             0.99625,             0.99486,              0.8443,            0.011083,            0.010803,          0.00051345,           0.0019315,           0.0019315,           0.0019315
                 165,            0.014611,            0.018845,          0.00081071,             0.98251,             0.99631,             0.99475,             0.85105,            0.011232,            0.010536,          0.00049887,            0.001882,            0.001882,            0.001882
                 166,            0.015454,            0.019263,           0.0008325,              0.9827,             0.99487,             0.99455,             0.84309,            0.011185,            0.010592,          0.00048968,           0.0018325,           0.0018325,           0.0018325
                 167,            0.014934,            0.018862,          0.00073925,             0.98712,             0.99722,             0.99474,             0.83994,            0.011181,            0.010527,          0.00047659,            0.001783,            0.001783,            0.001783
                 168,            0.014973,            0.018413,          0.00074471,             0.98833,             0.99581,              0.9947,             0.84474,            0.011156,            0.010493,          0.00046794,           0.0017335,           0.0017335,           0.0017335
                 169,             0.01521,            0.018232,          0.00071404,             0.98392,             0.99397,             0.99483,              0.8553,            0.011024,            0.010618,          0.00045991,            0.001684,            0.001684,            0.001684
                 170,            0.014164,            0.017846,          0.00075002,             0.98289,             0.99716,             0.99486,             0.85193,            0.010969,            0.010445,          0.00045326,           0.0016345,           0.0016345,           0.0016345
                 171,            0.014225,            0.018786,          0.00068782,             0.97808,             0.99321,             0.99487,             0.85271,            0.010944,            0.010533,          0.00045903,            0.001585,            0.001585,            0.001585
                 172,            0.014533,            0.017322,          0.00075144,             0.98056,             0.98759,             0.99487,             0.86059,            0.010949,            0.010638,          0.00045551,           0.0015355,           0.0015355,           0.0015355
                 173,              0.0145,            0.018831,          0.00071719,             0.98139,             0.98923,             0.99488,             0.86477,              0.0106,             0.01062,          0.00044825,            0.001486,            0.001486,            0.001486
                 174,             0.01404,            0.018709,          0.00083081,             0.97109,             0.99093,             0.99475,             0.84768,            0.010879,            0.010633,          0.00044321,           0.0014365,           0.0014365,           0.0014365
                 175,            0.014825,            0.017507,          0.00072246,             0.97089,               0.988,             0.99477,             0.85463,            0.010586,            0.010428,          0.00043568,            0.001387,            0.001387,            0.001387
                 176,            0.013861,            0.017971,          0.00071503,             0.97467,              0.9895,             0.99489,             0.85616,            0.010484,            0.010196,           0.0004292,           0.0013375,           0.0013375,           0.0013375
                 177,            0.014365,            0.017834,          0.00071536,             0.97406,             0.99653,             0.99496,             0.86369,            0.010333,            0.010183,           0.0004173,            0.001288,            0.001288,            0.001288
                 178,            0.014455,            0.017247,           0.0010687,             0.97686,             0.99659,             0.99497,              0.8672,            0.010104,            0.010068,          0.00040669,           0.0012385,           0.0012385,           0.0012385
                 179,             0.01363,            0.018834,          0.00062157,             0.98939,             0.99194,             0.99497,             0.86822,            0.010086,           0.0099185,          0.00040042,            0.001189,            0.001189,            0.001189
                 180,            0.014383,            0.017681,          0.00077224,             0.98203,             0.99096,             0.99497,             0.86925,            0.009987,           0.0099499,          0.00039376,           0.0011395,           0.0011395,           0.0011395
                 181,            0.014077,            0.017413,            0.000634,             0.98053,             0.99541,             0.99494,             0.87114,           0.0098991,            0.009835,          0.00038767,             0.00109,             0.00109,             0.00109
                 182,            0.014072,            0.017041,          0.00067621,             0.98273,               0.993,             0.99495,             0.86745,            0.010025,            0.009944,          0.00038177,           0.0010405,           0.0010405,           0.0010405
                 183,            0.013292,            0.017892,          0.00062239,              0.9802,             0.99615,             0.99497,             0.87468,           0.0097931,            0.009877,           0.0003768,            0.000991,            0.000991,            0.000991
                 184,            0.013284,             0.01731,          0.00056445,              0.9773,             0.99615,             0.99496,             0.87252,           0.0098225,           0.0099216,            0.000375,           0.0009415,           0.0009415,           0.0009415
                 185,            0.013731,            0.017932,          0.00064069,             0.97755,             0.99569,             0.99497,             0.86912,            0.009976,            0.010103,          0.00036899,            0.000892,            0.000892,            0.000892
                 186,            0.013384,            0.016912,          0.00063679,             0.98548,             0.99496,             0.99499,             0.87453,           0.0098459,           0.0097826,          0.00036327,           0.0008425,           0.0008425,           0.0008425
                 187,             0.01431,            0.017445,          0.00061306,             0.98882,             0.99532,             0.99497,             0.87462,           0.0097954,           0.0096843,          0.00035517,            0.000793,            0.000793,            0.000793
                 188,            0.013236,             0.01738,          0.00069135,             0.98728,             0.99556,             0.99499,             0.87014,           0.0098469,           0.0096526,           0.0003452,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014003,            0.017316,          0.00071332,             0.98901,             0.99566,             0.99499,              0.8721,           0.0097482,           0.0096812,          0.00033962,            0.000694,            0.000694,            0.000694
                 190,            0.012645,            0.016645,          0.00053136,             0.98888,             0.99487,             0.99496,             0.87472,           0.0097313,           0.0095885,          0.00033649,           0.0006445,           0.0006445,           0.0006445
                 191,            0.013288,             0.01637,          0.00060507,             0.98846,             0.99646,             0.99499,             0.87544,           0.0097081,           0.0095155,          0.00033385,            0.000595,            0.000595,            0.000595
                 192,            0.013568,            0.016953,          0.00064465,             0.98816,             0.99697,             0.99499,              0.8758,           0.0097515,           0.0094693,          0.00032905,           0.0005455,           0.0005455,           0.0005455
                 193,            0.012983,             0.01753,          0.00062981,             0.98763,              0.9972,             0.99499,             0.87571,           0.0097293,           0.0094826,          0.00032645,            0.000496,            0.000496,            0.000496
                 194,            0.013006,            0.015854,          0.00073545,             0.98599,             0.99744,             0.99499,             0.87619,           0.0096437,           0.0094545,          0.00032195,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013221,            0.017788,          0.00064414,              0.9863,             0.99826,               0.995,             0.87902,           0.0096189,           0.0094454,           0.0003183,            0.000397,            0.000397,            0.000397
                 196,            0.012992,            0.017173,          0.00068815,             0.98676,             0.99766,               0.995,             0.88157,           0.0094823,           0.0093913,          0.00031473,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013116,            0.017341,          0.00076237,             0.98698,             0.99733,               0.995,             0.87911,           0.0094565,           0.0093725,          0.00031184,            0.000298,            0.000298,            0.000298
                 198,            0.013565,            0.017077,           0.0005872,             0.98639,               0.997,               0.995,             0.88023,           0.0093624,           0.0093544,          0.00030898,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013222,            0.015876,          0.00090131,             0.98637,             0.99669,             0.99499,             0.88253,           0.0093794,           0.0093577,          0.00030736,            0.000199,            0.000199,            0.000199
