               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.021924,            0.022667,           0.0020084,             0.98651,             0.97983,             0.98867,             0.70835,             0.01803,            0.014711,           0.0013384,            0.002278,            0.002278,            0.002278
                 158,            0.022322,            0.023924,           0.0018556,             0.98952,             0.98548,             0.99332,             0.74093,            0.017196,            0.014427,           0.0013042,           0.0022285,           0.0022285,           0.0022285
                 159,            0.021475,            0.021208,           0.0017457,             0.98986,             0.98036,             0.98895,             0.73952,            0.017391,            0.014387,           0.0012942,            0.002179,            0.002179,            0.002179
                 160,             0.02189,            0.022264,           0.0018186,              0.9889,             0.97836,             0.98926,             0.74686,            0.016938,            0.014165,            0.001277,           0.0021295,           0.0021295,           0.0021295
                 161,            0.021777,            0.022315,           0.0017668,             0.98701,             0.98135,             0.98935,             0.74819,            0.017057,            0.014381,           0.0012625,             0.00208,             0.00208,             0.00208
                 162,            0.021996,            0.023438,            0.001903,             0.98755,             0.97834,             0.98985,              0.7529,            0.016877,            0.014236,           0.0012407,           0.0020305,           0.0020305,           0.0020305
                 163,            0.022486,            0.023452,           0.0020292,             0.98453,             0.97792,             0.98944,             0.74686,            0.016832,            0.013952,           0.0012368,            0.001981,            0.001981,            0.001981
                 164,             0.02146,            0.021942,           0.0017782,             0.98822,             0.97879,              0.9893,             0.74087,            0.016868,            0.013799,           0.0012192,           0.0019315,           0.0019315,           0.0019315
                 165,            0.022379,            0.020971,           0.0017661,             0.98719,             0.97809,             0.98909,             0.73926,            0.016607,            0.013739,           0.0012213,            0.001882,            0.001882,            0.001882
                 166,            0.021525,            0.023688,           0.0019766,             0.98759,             0.97517,             0.98955,             0.73803,            0.016858,             0.01394,           0.0012198,           0.0018325,           0.0018325,           0.0018325
                 167,            0.021439,             0.02102,           0.0017278,             0.98489,             0.98522,             0.98986,             0.74481,            0.016291,            0.013704,           0.0012151,            0.001783,            0.001783,            0.001783
                 168,             0.02157,            0.021824,            0.001785,              0.9875,             0.98575,             0.98989,             0.75251,            0.017075,            0.013882,           0.0012046,           0.0017335,           0.0017335,           0.0017335
                 169,            0.020757,            0.020907,           0.0017066,             0.98862,             0.98122,             0.98967,             0.75288,            0.016712,            0.013795,           0.0011856,            0.001684,            0.001684,            0.001684
                 170,            0.020637,            0.020774,           0.0017201,             0.99281,             0.98351,             0.98989,             0.74138,            0.016551,            0.013782,           0.0011793,           0.0016345,           0.0016345,           0.0016345
                 171,             0.02102,            0.021242,            0.001858,             0.99038,             0.98605,             0.98991,             0.75293,            0.016946,            0.013706,           0.0011562,            0.001585,            0.001585,            0.001585
                 172,            0.020407,            0.021043,           0.0014955,             0.99393,             0.98122,             0.98967,             0.75676,            0.016774,            0.013719,           0.0011305,           0.0015355,           0.0015355,           0.0015355
                 173,            0.020568,            0.021783,           0.0016351,             0.99015,             0.98122,             0.98921,             0.75913,            0.016101,            0.013334,           0.0011278,            0.001486,            0.001486,            0.001486
                 174,            0.021301,            0.021836,           0.0018967,              0.9886,             0.98152,             0.98921,             0.75437,            0.016446,            0.013457,           0.0011281,           0.0014365,           0.0014365,           0.0014365
                 175,            0.021132,            0.020731,           0.0018756,             0.98884,             0.97962,             0.98908,             0.75736,            0.016065,            0.013454,           0.0011171,            0.001387,            0.001387,            0.001387
                 176,            0.019765,            0.021402,           0.0015502,              0.9881,             0.97573,             0.98913,             0.76472,            0.015996,            0.013244,           0.0011092,           0.0013375,           0.0013375,           0.0013375
                 177,            0.020604,            0.021994,           0.0017105,             0.98099,             0.98476,             0.98913,             0.75877,            0.016021,            0.013259,           0.0011074,            0.001288,            0.001288,            0.001288
                 178,            0.020282,            0.022382,           0.0018449,             0.98476,             0.98271,             0.98914,             0.75596,             0.01611,            0.013447,           0.0011064,           0.0012385,           0.0012385,           0.0012385
                 179,            0.020748,            0.020978,           0.0017243,             0.98392,              0.9861,             0.98955,             0.76098,             0.01567,            0.013168,           0.0011075,            0.001189,            0.001189,            0.001189
                 180,            0.020317,            0.020338,            0.001643,             0.98865,             0.98368,             0.98939,             0.76203,            0.015935,            0.013287,           0.0011081,           0.0011395,           0.0011395,           0.0011395
                 181,            0.019599,            0.021088,           0.0017676,             0.98772,             0.97933,             0.98938,             0.76697,            0.015648,            0.013158,           0.0011021,             0.00109,             0.00109,             0.00109
                 182,            0.020484,            0.021716,           0.0017984,             0.98455,              0.9839,             0.98967,             0.77234,            0.015752,            0.013172,           0.0010784,           0.0010405,           0.0010405,           0.0010405
                 183,            0.020536,            0.021799,           0.0014903,             0.98518,             0.98546,             0.98984,             0.76397,            0.015748,            0.013012,           0.0010667,            0.000991,            0.000991,            0.000991
                 184,            0.019695,             0.02023,           0.0019397,             0.98472,             0.98782,             0.98972,             0.77517,            0.015473,             0.01298,           0.0010665,           0.0009415,           0.0009415,           0.0009415
                 185,            0.020229,            0.021107,           0.0016652,             0.98477,             0.98749,             0.98954,             0.77137,            0.015486,            0.012939,           0.0010602,            0.000892,            0.000892,            0.000892
                 186,            0.019802,            0.020315,           0.0016977,             0.98832,             0.98722,             0.98969,             0.76945,            0.015771,            0.013191,           0.0010501,           0.0008425,           0.0008425,           0.0008425
                 187,            0.019624,            0.022223,           0.0015438,             0.99061,             0.98616,             0.98968,              0.7752,            0.015433,            0.012962,            0.001044,            0.000793,            0.000793,            0.000793
                 188,            0.020158,            0.021261,            0.001636,             0.99193,             0.98559,              0.9896,             0.77694,            0.015278,            0.012896,           0.0010461,           0.0007435,           0.0007435,           0.0007435
                 189,            0.019631,            0.020603,            0.001516,             0.98932,             0.98436,             0.98919,             0.77199,            0.015385,            0.013005,           0.0010578,            0.000694,            0.000694,            0.000694
                 190,            0.020129,            0.021327,           0.0017804,             0.99176,             0.98508,             0.98952,             0.77534,            0.015484,            0.013049,           0.0010406,           0.0006445,           0.0006445,           0.0006445
                 191,            0.019559,            0.021931,           0.0016485,             0.98863,             0.98722,             0.98955,             0.77753,            0.015347,            0.012993,           0.0010188,            0.000595,            0.000595,            0.000595
                 192,            0.018981,            0.021413,           0.0015242,             0.98669,             0.98722,             0.98956,             0.77796,            0.015235,            0.012873,           0.0010131,           0.0005455,           0.0005455,           0.0005455
                 193,            0.019647,            0.019932,           0.0015013,             0.98679,             0.98722,             0.98952,             0.77334,            0.015368,            0.012958,           0.0010202,            0.000496,            0.000496,            0.000496
                 194,            0.019354,            0.020461,           0.0016582,             0.98773,               0.988,             0.98969,             0.77791,            0.015338,            0.012973,           0.0010182,           0.0004465,           0.0004465,           0.0004465
                 195,            0.019046,             0.02055,           0.0016482,             0.98841,             0.98783,             0.98969,             0.77806,            0.015241,            0.012986,           0.0010207,            0.000397,            0.000397,            0.000397
                 196,            0.019035,            0.020213,             0.00162,             0.98858,             0.98763,             0.98968,             0.77741,            0.015184,            0.012937,           0.0010186,           0.0003475,           0.0003475,           0.0003475
                 197,            0.019305,            0.020317,           0.0016989,             0.98888,             0.98758,              0.9897,             0.78167,            0.015132,            0.012866,           0.0010195,            0.000298,            0.000298,            0.000298
                 198,            0.019616,            0.022581,           0.0017647,             0.98928,             0.98764,             0.98969,             0.78132,            0.015088,            0.012809,           0.0010202,           0.0002485,           0.0002485,           0.0002485
                 199,            0.018493,            0.019924,            0.001481,              0.9898,             0.98747,             0.98972,             0.77948,            0.015053,            0.012728,           0.0010168,            0.000199,            0.000199,            0.000199
